user_id,date,device,sex
379450,16-03-2015,Desktop,Female
484126,26-03-2015,Desktop,Female
432865,13-02-2015,Desktop,Female
256513,16-02-2015,Desktop,Female
858308,27-03-2015,Mobile,Female
624945,11-03-2015,Desktop,Male
723350,06-03-2015,Desktop,Female
540990,15-01-2015,Mobile,Female
281324,24-04-2015,Desktop,Male
880270,08-01-2015,Desktop,Male
366588,17-04-2015,Desktop,Female
520802,15-04-2015,Desktop,Male
584036,30-03-2015,Desktop,Female
461514,23-03-2015,Mobile,Male
421252,12-04-2015,Mobile,Female
795899,17-04-2015,Mobile,Male
364253,11-04-2015,Desktop,Male
630942,21-01-2015,Mobile,Male
737049,19-02-2015,Desktop,Male
842841,09-03-2015,Mobile,Male
521232,25-03-2015,Desktop,Female
272829,02-03-2015,Desktop,Female
36624,23-02-2015,Mobile,Female
665193,31-01-2015,Desktop,Female
169817,07-04-2015,Mobile,Female
526794,17-03-2015,Mobile,Female
546130,28-01-2015,Desktop,Male
251067,30-03-2015,Desktop,Female
89020,31-03-2015,Mobile,Female
534347,28-03-2015,Desktop,Male
527578,25-02-2015,Desktop,Male
728806,30-01-2015,Mobile,Male
804136,31-01-2015,Mobile,Male
173203,24-01-2015,Desktop,Female
764203,15-03-2015,Desktop,Female
511648,23-03-2015,Desktop,Male
353690,11-03-2015,Mobile,Male
471511,09-03-2015,Desktop,Female
523978,28-03-2015,Desktop,Male
562882,10-01-2015,Desktop,Female
271430,11-02-2015,Desktop,Male
997769,11-01-2015,Desktop,Male
318453,27-04-2015,Desktop,Female
809852,15-03-2015,Mobile,Male
219871,21-01-2015,Desktop,Female
352565,11-03-2015,Mobile,Male
415177,15-02-2015,Desktop,Male
864334,19-01-2015,Desktop,Female
477822,05-04-2015,Mobile,Female
506149,10-02-2015,Desktop,Male
741581,08-02-2015,Desktop,Female
483982,03-03-2015,Mobile,Female
989822,25-03-2015,Desktop,Male
936443,12-02-2015,Desktop,Male
437929,14-01-2015,Desktop,Female
439966,09-01-2015,Desktop,Male
781234,23-02-2015,Desktop,Male
266308,07-03-2015,Desktop,Female
5884,24-03-2015,Mobile,Female
380635,03-03-2015,Desktop,Male
329026,07-02-2015,Desktop,Female
976721,19-02-2015,Desktop,Male
650694,15-03-2015,Desktop,Female
166372,09-01-2015,Mobile,Female
1321,18-04-2015,Desktop,Male
175134,17-03-2015,Mobile,Female
32060,18-04-2015,Mobile,Female
640591,02-04-2015,Mobile,Female
410492,22-04-2015,Desktop,Female
83582,31-01-2015,Desktop,Male
972028,10-03-2015,Desktop,Female
896482,23-02-2015,Mobile,Male
251072,17-03-2015,Desktop,Female
268769,04-03-2015,Mobile,Female
815257,14-02-2015,Desktop,Male
228303,06-02-2015,Desktop,Female
136898,01-01-2015,Desktop,Female
29246,14-04-2015,Desktop,Female
481947,15-01-2015,Mobile,Female
942882,07-01-2015,Mobile,Male
52846,03-01-2015,Mobile,Male
942027,27-03-2015,Desktop,Male
869799,10-01-2015,Desktop,Female
342417,23-02-2015,Desktop,Male
854004,21-01-2015,Desktop,Female
434193,01-04-2015,Desktop,Female
364704,30-04-2015,Desktop,Male
475961,17-01-2015,Desktop,Male
825530,17-01-2015,Mobile,Female
43580,16-02-2015,Mobile,Male
994230,02-02-2015,Desktop,Male
280230,24-03-2015,Mobile,Female
207455,12-03-2015,Desktop,Male
638864,21-01-2015,Mobile,Female
306117,24-01-2015,Desktop,Female
29753,05-02-2015,Mobile,Female
521356,04-02-2015,Mobile,Male
41358,10-04-2015,Desktop,Female
224736,23-03-2015,Desktop,Female
715493,19-04-2015,Desktop,Female
637406,15-01-2015,Mobile,Female
979942,22-03-2015,Desktop,Female
820880,22-03-2015,Desktop,Male
68324,14-02-2015,Mobile,Male
166508,24-04-2015,Desktop,Male
953267,14-04-2015,Mobile,Male
854910,24-04-2015,Mobile,Male
121809,20-04-2015,Desktop,Female
23557,14-02-2015,Desktop,Male
100499,07-02-2015,Mobile,Female
576736,19-04-2015,Mobile,Male
102429,23-02-2015,Desktop,Female
1197,22-04-2015,Mobile,Female
546823,31-01-2015,Desktop,Male
50882,25-01-2015,Desktop,Female
550633,27-02-2015,Desktop,Female
123722,12-02-2015,Desktop,Female
773383,06-04-2015,Mobile,Female
988708,02-03-2015,Desktop,Male
23871,25-04-2015,Mobile,Male
583849,04-03-2015,Desktop,Male
858357,24-01-2015,Desktop,Male
842008,01-04-2015,Mobile,Male
869523,16-03-2015,Desktop,Female
445275,13-04-2015,Mobile,Male
868968,01-02-2015,Desktop,Female
800092,25-04-2015,Desktop,Male
150469,17-03-2015,Desktop,Male
450646,11-03-2015,Mobile,Female
223010,05-03-2015,Desktop,Female
987281,24-04-2015,Desktop,Female
618805,07-04-2015,Desktop,Female
188540,18-03-2015,Desktop,Female
578705,15-04-2015,Desktop,Male
852066,10-02-2015,Mobile,Female
487596,06-03-2015,Desktop,Female
414806,08-02-2015,Desktop,Male
394767,24-01-2015,Desktop,Male
132217,01-02-2015,Desktop,Female
995722,04-03-2015,Desktop,Female
354727,30-04-2015,Mobile,Female
892842,10-02-2015,Desktop,Male
197526,25-04-2015,Mobile,Female
127128,22-01-2015,Mobile,Female
477390,16-04-2015,Desktop,Female
930680,21-04-2015,Mobile,Male
400911,26-02-2015,Mobile,Female
692465,04-02-2015,Desktop,Female
782263,23-03-2015,Desktop,Female
651038,16-03-2015,Desktop,Male
330787,08-04-2015,Mobile,Female
566784,25-01-2015,Desktop,Female
557305,15-01-2015,Desktop,Male
171382,05-04-2015,Desktop,Male
632261,11-01-2015,Mobile,Male
223908,08-03-2015,Desktop,Male
768603,21-02-2015,Desktop,Female
947814,08-01-2015,Desktop,Female
484234,12-02-2015,Mobile,Male
506268,19-02-2015,Mobile,Male
110961,18-04-2015,Mobile,Male
291688,08-04-2015,Mobile,Male
537033,12-04-2015,Desktop,Female
843847,27-04-2015,Mobile,Male
49386,24-03-2015,Desktop,Male
575347,17-03-2015,Desktop,Male
212670,28-01-2015,Desktop,Male
605168,28-01-2015,Mobile,Female
947970,24-01-2015,Mobile,Female
304865,11-01-2015,Desktop,Female
578796,23-04-2015,Desktop,Male
611435,15-01-2015,Mobile,Female
537980,22-02-2015,Mobile,Female
59108,17-01-2015,Mobile,Female
85827,25-02-2015,Mobile,Male
901243,31-01-2015,Desktop,Female
142211,31-03-2015,Desktop,Female
16268,12-04-2015,Mobile,Female
441962,22-04-2015,Mobile,Female
449543,24-01-2015,Desktop,Female
787044,16-01-2015,Mobile,Female
149343,03-03-2015,Desktop,Female
308825,09-02-2015,Desktop,Female
457513,20-02-2015,Desktop,Female
509874,10-02-2015,Desktop,Female
628269,15-02-2015,Mobile,Male
513678,27-03-2015,Desktop,Female
419437,02-03-2015,Mobile,Male
564285,29-03-2015,Mobile,Female
906652,06-02-2015,Mobile,Male
462945,06-01-2015,Desktop,Male
246892,15-03-2015,Desktop,Female
919650,13-01-2015,Desktop,Male
102462,12-04-2015,Desktop,Female
825147,24-01-2015,Mobile,Female
374904,03-01-2015,Desktop,Male
818963,26-03-2015,Mobile,Female
434517,10-02-2015,Mobile,Male
778864,19-02-2015,Mobile,Male
727229,20-02-2015,Mobile,Male
474252,07-02-2015,Desktop,Female
644836,04-04-2015,Desktop,Female
716856,24-03-2015,Mobile,Male
708679,02-01-2015,Mobile,Female
767555,16-04-2015,Desktop,Female
434057,14-03-2015,Desktop,Male
726116,02-03-2015,Mobile,Female
860359,29-03-2015,Mobile,Female
750885,29-03-2015,Mobile,Female
749413,16-02-2015,Mobile,Male
895531,20-02-2015,Mobile,Male
454205,30-01-2015,Mobile,Male
506609,17-04-2015,Desktop,Female
160428,29-01-2015,Desktop,Male
523080,11-02-2015,Desktop,Female
832606,27-02-2015,Desktop,Female
993339,02-01-2015,Mobile,Female
65421,22-03-2015,Desktop,Male
779175,16-02-2015,Mobile,Female
833213,20-03-2015,Desktop,Male
920927,22-03-2015,Desktop,Male
330283,20-01-2015,Mobile,Male
584637,29-01-2015,Desktop,Female
286725,23-01-2015,Desktop,Female
559228,17-02-2015,Desktop,Male
526599,24-03-2015,Desktop,Female
541229,09-01-2015,Desktop,Male
176985,05-02-2015,Desktop,Female
150569,20-02-2015,Desktop,Female
426461,31-03-2015,Desktop,Male
409155,09-01-2015,Desktop,Male
368700,25-04-2015,Desktop,Male
43806,17-03-2015,Desktop,Female
6039,13-03-2015,Desktop,Male
364207,10-02-2015,Desktop,Female
30081,21-04-2015,Mobile,Male
805225,09-03-2015,Desktop,Female
851556,02-04-2015,Mobile,Male
795310,01-04-2015,Mobile,Female
517717,14-01-2015,Mobile,Female
445836,24-04-2015,Desktop,Male
968358,09-03-2015,Desktop,Male
121629,16-03-2015,Desktop,Male
14322,26-04-2015,Desktop,Male
664153,02-03-2015,Desktop,Male
12726,03-02-2015,Desktop,Female
968490,24-01-2015,Mobile,Female
809436,27-01-2015,Desktop,Female
753915,24-02-2015,Desktop,Male
655457,07-03-2015,Mobile,Male
906555,15-02-2015,Desktop,Male
668263,29-01-2015,Desktop,Female
731061,13-04-2015,Mobile,Female
669112,01-03-2015,Desktop,Female
40091,22-02-2015,Desktop,Female
993635,01-03-2015,Mobile,Male
530061,19-04-2015,Mobile,Male
194960,18-01-2015,Desktop,Male
409117,28-02-2015,Desktop,Female
97410,04-02-2015,Desktop,Male
297117,21-04-2015,Desktop,Male
700223,16-02-2015,Desktop,Female
720854,10-04-2015,Mobile,Female
121261,06-04-2015,Desktop,Male
421478,10-02-2015,Desktop,Male
69483,01-04-2015,Desktop,Female
885350,03-03-2015,Mobile,Male
425930,08-03-2015,Mobile,Male
512335,07-04-2015,Desktop,Male
912533,20-03-2015,Mobile,Male
624887,19-02-2015,Desktop,Male
679882,02-02-2015,Desktop,Male
178687,23-01-2015,Desktop,Male
706264,27-03-2015,Mobile,Male
565682,20-01-2015,Desktop,Male
293157,14-04-2015,Desktop,Female
961139,24-04-2015,Desktop,Female
543432,30-04-2015,Desktop,Female
14048,25-02-2015,Desktop,Male
789214,24-01-2015,Mobile,Male
518660,22-01-2015,Desktop,Male
972173,17-01-2015,Desktop,Male
155233,17-01-2015,Desktop,Female
115659,07-01-2015,Desktop,Male
697497,19-04-2015,Desktop,Female
799067,15-04-2015,Desktop,Male
222554,09-01-2015,Desktop,Female
682178,16-04-2015,Desktop,Female
644994,16-01-2015,Desktop,Female
760233,09-03-2015,Mobile,Female
333039,02-02-2015,Mobile,Female
991086,13-01-2015,Desktop,Female
349130,10-02-2015,Mobile,Male
181450,13-02-2015,Mobile,Female
335923,05-04-2015,Mobile,Male
277781,10-02-2015,Desktop,Male
931648,17-03-2015,Desktop,Male
624750,07-01-2015,Mobile,Male
553478,04-02-2015,Desktop,Male
839135,28-04-2015,Desktop,Male
55705,16-01-2015,Mobile,Female
488648,28-02-2015,Desktop,Male
844949,27-04-2015,Mobile,Male
339113,02-01-2015,Mobile,Female
259448,05-04-2015,Desktop,Female
707042,24-03-2015,Desktop,Female
62937,22-03-2015,Mobile,Male
284823,11-04-2015,Mobile,Male
200096,21-01-2015,Desktop,Male
611467,28-02-2015,Mobile,Female
620612,09-01-2015,Desktop,Female
778012,13-04-2015,Desktop,Female
435113,22-03-2015,Desktop,Female
128345,04-01-2015,Mobile,Male
547375,12-04-2015,Mobile,Female
781135,12-01-2015,Desktop,Female
379432,14-02-2015,Mobile,Male
275860,27-04-2015,Mobile,Female
53376,07-01-2015,Mobile,Male
292743,11-04-2015,Desktop,Female
711491,22-03-2015,Desktop,Female
954072,16-04-2015,Desktop,Female
763041,17-02-2015,Mobile,Male
645814,08-01-2015,Desktop,Male
913422,06-02-2015,Desktop,Male
788298,29-04-2015,Desktop,Female
689957,02-03-2015,Desktop,Male
790462,24-02-2015,Desktop,Male
364142,11-03-2015,Mobile,Male
720549,07-04-2015,Desktop,Male
114657,15-01-2015,Mobile,Female
227271,07-04-2015,Mobile,Female
31068,27-02-2015,Desktop,Male
411363,12-01-2015,Mobile,Male
676132,25-01-2015,Desktop,Male
813397,30-01-2015,Mobile,Female
504764,10-02-2015,Mobile,Female
10380,06-04-2015,Mobile,Male
977885,03-01-2015,Mobile,Male
484709,03-03-2015,Desktop,Female
120782,22-02-2015,Desktop,Male
794968,01-04-2015,Mobile,Male
504297,04-03-2015,Desktop,Female
25598,27-04-2015,Desktop,Female
356829,15-03-2015,Mobile,Female
380783,13-02-2015,Desktop,Male
762362,04-03-2015,Desktop,Male
954434,13-01-2015,Desktop,Female
495246,14-01-2015,Mobile,Male
565143,02-03-2015,Mobile,Male
367580,05-04-2015,Desktop,Female
575556,12-04-2015,Mobile,Female
700286,01-03-2015,Mobile,Female
335734,02-02-2015,Desktop,Male
426154,04-03-2015,Desktop,Male
946736,05-03-2015,Desktop,Female
987180,08-04-2015,Desktop,Female
670635,15-02-2015,Desktop,Male
917513,11-01-2015,Desktop,Male
217856,13-04-2015,Desktop,Male
822027,06-01-2015,Desktop,Male
124170,20-02-2015,Desktop,Female
610801,23-02-2015,Desktop,Male
373616,18-04-2015,Desktop,Male
457302,10-03-2015,Desktop,Male
677975,01-04-2015,Mobile,Female
365023,27-01-2015,Desktop,Male
275059,17-04-2015,Desktop,Male
117556,26-02-2015,Desktop,Female
535430,26-04-2015,Mobile,Female
701098,30-03-2015,Desktop,Male
126472,16-02-2015,Mobile,Male
536748,21-02-2015,Desktop,Female
70829,22-04-2015,Desktop,Male
723480,09-01-2015,Desktop,Male
934469,19-03-2015,Desktop,Male
516985,03-03-2015,Mobile,Male
859070,26-02-2015,Mobile,Female
839130,08-01-2015,Desktop,Female
950348,28-04-2015,Desktop,Male
50752,04-02-2015,Desktop,Female
926907,11-04-2015,Desktop,Male
512161,21-03-2015,Mobile,Female
727146,25-03-2015,Desktop,Female
722765,20-04-2015,Mobile,Female
290858,27-03-2015,Desktop,Male
288897,01-03-2015,Desktop,Female
262225,15-03-2015,Mobile,Female
428998,10-04-2015,Mobile,Female
791776,25-01-2015,Mobile,Male
808140,11-02-2015,Desktop,Female
726290,03-02-2015,Mobile,Female
894023,18-01-2015,Mobile,Male
608391,23-04-2015,Mobile,Male
110753,12-04-2015,Desktop,Female
994505,12-03-2015,Mobile,Male
296282,16-04-2015,Mobile,Female
433536,19-02-2015,Desktop,Female
322813,27-04-2015,Desktop,Female
610976,13-04-2015,Desktop,Female
569666,08-02-2015,Desktop,Male
198298,18-01-2015,Desktop,Female
870676,27-02-2015,Desktop,Female
279546,19-01-2015,Desktop,Female
685296,17-03-2015,Mobile,Male
615652,22-02-2015,Mobile,Male
417254,09-04-2015,Mobile,Male
797750,17-02-2015,Mobile,Male
638229,25-03-2015,Desktop,Male
617294,18-03-2015,Desktop,Male
487379,19-04-2015,Desktop,Female
934497,15-04-2015,Mobile,Male
220668,27-01-2015,Mobile,Male
137168,31-01-2015,Desktop,Female
93586,13-03-2015,Mobile,Female
906237,16-03-2015,Desktop,Male
530132,01-04-2015,Desktop,Male
926531,29-03-2015,Mobile,Female
730043,08-01-2015,Desktop,Female
295914,19-04-2015,Mobile,Female
520234,14-01-2015,Desktop,Male
105434,03-02-2015,Mobile,Female
554431,12-01-2015,Desktop,Male
592253,06-03-2015,Desktop,Female
411490,17-02-2015,Desktop,Male
465028,05-02-2015,Desktop,Female
845877,20-01-2015,Desktop,Male
574453,14-04-2015,Desktop,Female
257101,07-01-2015,Mobile,Female
216001,20-02-2015,Desktop,Male
200417,02-04-2015,Mobile,Male
192225,25-03-2015,Desktop,Female
419983,21-03-2015,Desktop,Female
478646,11-02-2015,Desktop,Female
973765,12-04-2015,Desktop,Male
701247,08-04-2015,Desktop,Male
692586,09-01-2015,Desktop,Male
385100,27-04-2015,Desktop,Male
525585,24-04-2015,Desktop,Male
348154,04-04-2015,Mobile,Female
739572,12-02-2015,Desktop,Male
469658,12-02-2015,Desktop,Male
793941,15-02-2015,Desktop,Female
479172,20-02-2015,Desktop,Female
255715,20-02-2015,Desktop,Male
656392,27-01-2015,Desktop,Male
559411,28-04-2015,Desktop,Female
945013,21-04-2015,Desktop,Male
213114,07-04-2015,Mobile,Female
393498,10-03-2015,Desktop,Male
527712,14-04-2015,Mobile,Female
133975,23-03-2015,Desktop,Female
481992,22-02-2015,Desktop,Female
791646,02-02-2015,Desktop,Male
665092,18-03-2015,Mobile,Male
158388,22-02-2015,Desktop,Female
430337,08-03-2015,Desktop,Female
68028,23-03-2015,Desktop,Male
587949,05-02-2015,Mobile,Male
927560,12-03-2015,Mobile,Female
766923,02-01-2015,Desktop,Male
379400,13-02-2015,Desktop,Male
813573,01-03-2015,Mobile,Female
341290,17-01-2015,Desktop,Male
628458,23-03-2015,Mobile,Male
910307,07-03-2015,Mobile,Male
591124,08-04-2015,Desktop,Male
267545,22-01-2015,Desktop,Male
161673,30-04-2015,Desktop,Male
67998,11-01-2015,Desktop,Female
801191,14-02-2015,Desktop,Male
784267,26-03-2015,Mobile,Female
585686,09-03-2015,Desktop,Female
944622,10-03-2015,Desktop,Female
776219,05-01-2015,Desktop,Female
392516,20-03-2015,Mobile,Male
460675,08-03-2015,Desktop,Male
142609,28-02-2015,Desktop,Male
882331,24-03-2015,Desktop,Female
327232,13-04-2015,Mobile,Female
301774,17-01-2015,Desktop,Female
134634,29-04-2015,Desktop,Male
11689,08-02-2015,Mobile,Female
982257,24-03-2015,Desktop,Female
769081,04-03-2015,Mobile,Female
94419,20-01-2015,Desktop,Male
19054,21-02-2015,Desktop,Female
93859,18-02-2015,Desktop,Male
382025,07-01-2015,Mobile,Male
960766,12-03-2015,Desktop,Female
879763,17-02-2015,Desktop,Male
58298,23-03-2015,Desktop,Female
844380,01-01-2015,Desktop,Female
543740,24-01-2015,Desktop,Female
521907,16-02-2015,Desktop,Male
441192,10-01-2015,Desktop,Male
775450,06-04-2015,Mobile,Male
728839,07-03-2015,Mobile,Female
298314,08-02-2015,Desktop,Male
319391,01-03-2015,Mobile,Female
54111,24-02-2015,Mobile,Female
955015,01-01-2015,Desktop,Female
225885,22-01-2015,Mobile,Female
504795,20-02-2015,Desktop,Male
884199,05-03-2015,Desktop,Male
377726,26-03-2015,Desktop,Male
517299,23-01-2015,Desktop,Female
799612,09-01-2015,Desktop,Male
631742,29-03-2015,Desktop,Male
285384,21-03-2015,Desktop,Female
829076,21-01-2015,Desktop,Female
806670,08-02-2015,Mobile,Male
850958,01-04-2015,Desktop,Female
612988,01-03-2015,Desktop,Male
779145,17-02-2015,Desktop,Male
922648,30-01-2015,Desktop,Female
885533,07-04-2015,Mobile,Female
795097,26-04-2015,Desktop,Female
944532,20-02-2015,Desktop,Female
909799,17-02-2015,Desktop,Male
629724,16-04-2015,Desktop,Male
790855,20-03-2015,Desktop,Male
115029,14-04-2015,Mobile,Female
246773,26-01-2015,Desktop,Female
767609,07-03-2015,Desktop,Female
287132,08-03-2015,Mobile,Female
364614,19-03-2015,Desktop,Female
416832,01-01-2015,Desktop,Female
631445,15-02-2015,Desktop,Female
8152,09-03-2015,Desktop,Male
452431,20-04-2015,Desktop,Male
259581,31-01-2015,Desktop,Male
32916,07-03-2015,Desktop,Male
792943,24-03-2015,Desktop,Female
644956,13-01-2015,Desktop,Male
867451,19-03-2015,Mobile,Female
639802,10-04-2015,Desktop,Male
332945,25-01-2015,Desktop,Female
339446,07-04-2015,Desktop,Male
523991,25-04-2015,Mobile,Female
931809,23-01-2015,Desktop,Male
401618,13-03-2015,Desktop,Female
372026,05-03-2015,Desktop,Male
859314,01-03-2015,Desktop,Female
78977,24-03-2015,Desktop,Male
999428,10-03-2015,Desktop,Male
903361,22-01-2015,Desktop,Female
905945,15-01-2015,Mobile,Female
750691,11-01-2015,Desktop,Male
722931,20-01-2015,Mobile,Male
290781,18-04-2015,Mobile,Male
959542,05-03-2015,Desktop,Male
584871,01-03-2015,Desktop,Female
164573,24-01-2015,Desktop,Male
666462,07-04-2015,Desktop,Female
137001,27-01-2015,Desktop,Female
371292,20-04-2015,Desktop,Female
4001,25-02-2015,Desktop,Female
48749,15-03-2015,Mobile,Female
927484,26-04-2015,Mobile,Male
154926,15-04-2015,Desktop,Male
31033,15-03-2015,Desktop,Female
354262,14-04-2015,Desktop,Female
469078,05-02-2015,Mobile,Male
245771,16-04-2015,Desktop,Female
137429,30-03-2015,Mobile,Female
108083,10-03-2015,Desktop,Male
225614,20-02-2015,Desktop,Female
72675,06-04-2015,Desktop,Male
834075,21-01-2015,Mobile,Male
970920,12-01-2015,Desktop,Female
450914,17-04-2015,Mobile,Female
760611,06-04-2015,Desktop,Male
580360,15-03-2015,Mobile,Female
182482,15-04-2015,Desktop,Female
674432,17-02-2015,Mobile,Male
241187,18-03-2015,Desktop,Male
82824,19-02-2015,Mobile,Male
500890,03-01-2015,Desktop,Female
148548,14-03-2015,Desktop,Male
837256,24-04-2015,Mobile,Male
358317,12-04-2015,Desktop,Female
238788,20-01-2015,Mobile,Male
285127,03-02-2015,Desktop,Male
444854,09-04-2015,Desktop,Male
322964,20-04-2015,Desktop,Female
972060,01-01-2015,Desktop,Male
979990,23-03-2015,Desktop,Male
583256,13-01-2015,Desktop,Male
149228,22-03-2015,Desktop,Female
892200,29-04-2015,Mobile,Female
92721,03-01-2015,Desktop,Male
474170,16-02-2015,Mobile,Male
342685,07-01-2015,Desktop,Male
515389,26-03-2015,Mobile,Male
326512,24-02-2015,Desktop,Male
943536,22-01-2015,Desktop,Male
656588,23-04-2015,Mobile,Male
681706,05-02-2015,Desktop,Male
709742,06-02-2015,Desktop,Male
294213,02-03-2015,Mobile,Female
164222,30-03-2015,Desktop,Male
867864,07-01-2015,Desktop,Male
683998,21-03-2015,Desktop,Female
763926,12-02-2015,Desktop,Male
308468,08-03-2015,Mobile,Male
292276,08-01-2015,Desktop,Female
625726,01-03-2015,Desktop,Female
656803,24-01-2015,Desktop,Male
452719,25-01-2015,Desktop,Female
432808,01-02-2015,Desktop,Female
904301,12-02-2015,Mobile,Male
398778,22-01-2015,Mobile,Male
773747,16-03-2015,Mobile,Male
33567,06-02-2015,Desktop,Female
772677,31-03-2015,Mobile,Male
404497,15-02-2015,Mobile,Female
268792,25-04-2015,Mobile,Female
889253,08-02-2015,Desktop,Female
722731,22-01-2015,Mobile,Male
451462,15-03-2015,Desktop,Male
90063,18-02-2015,Desktop,Female
988434,04-04-2015,Mobile,Male
17583,01-03-2015,Mobile,Female
912075,05-01-2015,Desktop,Female
364546,21-01-2015,Desktop,Female
276852,29-01-2015,Mobile,Male
236095,13-03-2015,Mobile,Female
622587,27-03-2015,Desktop,Female
608421,10-03-2015,Desktop,Male
717232,10-02-2015,Mobile,Male
540975,07-04-2015,Desktop,Female
65940,23-01-2015,Desktop,Male
717196,16-04-2015,Desktop,Male
978920,14-01-2015,Desktop,Male
468551,07-03-2015,Desktop,Male
272570,15-01-2015,Desktop,Female
926177,17-03-2015,Desktop,Male
323578,13-01-2015,Desktop,Female
562434,20-01-2015,Desktop,Female
844128,03-02-2015,Mobile,Female
76759,16-03-2015,Mobile,Male
940594,28-01-2015,Desktop,Male
216620,15-01-2015,Desktop,Female
597991,10-01-2015,Mobile,Male
706628,06-03-2015,Mobile,Male
751551,29-04-2015,Desktop,Male
145543,16-01-2015,Mobile,Female
875222,23-03-2015,Desktop,Male
881869,09-03-2015,Desktop,Male
316354,08-03-2015,Desktop,Male
589765,31-01-2015,Mobile,Male
753318,25-03-2015,Desktop,Female
367949,01-02-2015,Desktop,Male
156939,06-02-2015,Desktop,Male
465249,20-02-2015,Desktop,Male
542427,11-02-2015,Desktop,Male
301896,05-03-2015,Mobile,Male
972452,28-04-2015,Desktop,Female
914365,30-04-2015,Desktop,Female
60679,08-01-2015,Desktop,Female
522451,24-03-2015,Desktop,Female
136131,12-01-2015,Desktop,Male
170936,03-02-2015,Desktop,Male
802907,17-03-2015,Desktop,Female
319437,22-02-2015,Mobile,Male
332365,13-03-2015,Desktop,Male
255739,11-04-2015,Mobile,Male
300224,18-01-2015,Mobile,Female
425068,24-02-2015,Desktop,Female
284721,18-04-2015,Desktop,Male
878768,15-03-2015,Desktop,Male
944268,31-01-2015,Desktop,Female
867374,19-04-2015,Desktop,Male
389722,28-02-2015,Desktop,Male
120175,16-04-2015,Desktop,Female
300403,31-01-2015,Mobile,Male
385478,13-04-2015,Mobile,Female
462763,15-02-2015,Mobile,Female
92649,04-01-2015,Desktop,Male
8933,14-03-2015,Mobile,Female
808176,30-04-2015,Mobile,Male
324431,29-01-2015,Desktop,Female
888332,29-03-2015,Desktop,Male
953521,21-02-2015,Mobile,Female
112620,19-04-2015,Mobile,Male
316403,11-02-2015,Mobile,Male
873240,13-04-2015,Mobile,Female
434261,02-01-2015,Mobile,Male
226405,02-01-2015,Desktop,Male
947801,23-03-2015,Desktop,Male
73923,26-03-2015,Mobile,Male
118756,16-01-2015,Mobile,Male
754175,17-03-2015,Desktop,Male
837387,07-02-2015,Desktop,Female
139455,17-01-2015,Desktop,Male
986411,18-04-2015,Mobile,Male
712897,23-04-2015,Desktop,Male
918638,29-03-2015,Desktop,Male
473216,22-03-2015,Desktop,Male
152901,21-03-2015,Desktop,Female
8936,02-01-2015,Desktop,Male
406698,04-04-2015,Desktop,Female
354110,11-03-2015,Mobile,Female
400874,12-02-2015,Desktop,Male
157532,13-02-2015,Desktop,Male
616818,21-02-2015,Desktop,Male
703522,25-02-2015,Desktop,Female
530515,13-03-2015,Mobile,Male
672723,27-03-2015,Desktop,Male
519601,07-02-2015,Mobile,Female
676535,17-03-2015,Desktop,Male
701511,18-03-2015,Desktop,Female
132345,29-04-2015,Mobile,Male
496258,18-04-2015,Mobile,Female
955142,26-02-2015,Desktop,Female
265370,28-03-2015,Desktop,Male
740207,29-01-2015,Desktop,Female
909691,23-03-2015,Desktop,Male
661785,05-02-2015,Desktop,Male
319850,01-02-2015,Desktop,Male
512399,19-01-2015,Mobile,Female
61177,26-04-2015,Desktop,Female
339276,13-01-2015,Desktop,Female
7369,18-03-2015,Desktop,Female
418807,02-03-2015,Mobile,Male
822295,06-03-2015,Desktop,Male
577635,27-04-2015,Desktop,Male
17273,23-02-2015,Mobile,Female
725330,13-04-2015,Desktop,Male
385079,01-04-2015,Desktop,Female
62409,27-02-2015,Desktop,Male
483832,03-04-2015,Desktop,Female
603046,22-04-2015,Mobile,Female
416817,14-02-2015,Desktop,Female
304460,16-03-2015,Desktop,Male
725550,17-04-2015,Desktop,Female
382036,27-03-2015,Desktop,Female
839676,17-04-2015,Desktop,Male
621029,14-01-2015,Mobile,Female
731734,25-01-2015,Desktop,Female
529485,23-02-2015,Desktop,Female
384372,04-04-2015,Mobile,Female
975499,02-02-2015,Desktop,Female
379308,24-04-2015,Desktop,Female
11454,03-02-2015,Desktop,Female
838925,02-03-2015,Desktop,Female
927045,25-04-2015,Mobile,Female
328491,22-01-2015,Desktop,Female
279682,07-02-2015,Desktop,Female
785963,21-01-2015,Desktop,Male
904847,23-02-2015,Desktop,Female
674900,17-02-2015,Desktop,Female
31046,13-01-2015,Desktop,Female
2652,10-04-2015,Desktop,Male
335107,30-04-2015,Desktop,Male
284894,31-03-2015,Desktop,Female
680657,02-04-2015,Desktop,Male
94525,09-02-2015,Desktop,Female
547212,23-02-2015,Desktop,Female
81116,25-01-2015,Desktop,Female
868641,17-03-2015,Desktop,Female
113885,10-02-2015,Desktop,Male
972050,10-04-2015,Desktop,Female
670698,23-03-2015,Desktop,Female
711461,15-03-2015,Mobile,Female
734911,30-03-2015,Mobile,Male
271029,26-02-2015,Desktop,Male
455333,13-02-2015,Mobile,Female
457133,09-02-2015,Desktop,Male
123095,26-02-2015,Mobile,Male
607935,14-02-2015,Mobile,Female
768553,06-02-2015,Mobile,Male
524360,06-02-2015,Desktop,Male
325179,05-02-2015,Desktop,Female
395406,01-01-2015,Desktop,Male
196595,25-01-2015,Mobile,Male
